29,14.479932765982777
file,14.479932765982777
handful,13.999807229829115
pre,13.999807229829113
related,13.99980722982911
waiting,13.561638587136798
minnesota,13.522572983080952
discussion,12.89084816937725
executive director,12.890848169377248
population,12.890848169377248
teenagers,12.890848169377248
rep,12.567591095598633
contact,12.520937173066846
—,12.520937173066844
bisexual,12.36161107094714
affirming health care,12.36161107094714
chance,12.269473636199772
covid,12.108748123606548
serves,12.108748123606546
stress,12.108748123606544
houston,12.00382705108014
resources,12.003827051080139
often,12.003827051080139
note,11.868588448232781
cost,11.868588448232781
11,11.822379239226976
shows,11.768352210957884
desk,11.6993866937165
50,11.56981347582821
reach,11.496460679153756
difference,11.496460679153754
travel,11.496460679153753
requests,11.496460679153751
group ’,11.496460679153751
remains,11.496460679153751
services,11.49646067915375
hoping,11.49646067915375
men ’,11.434278889243625
lead,11.434278889243624
free speech,11.40633397846421
referred,11.40633397846421
referring,11.321803245079803
federal government,11.321803245079803
fame,11.321803245079801
last month,11.321803245079801
l,11.321803245079801
challenge,11.321803245079801
explain,11.321803245079801
share,11.321803245079801
break,11.3087588351283
course,11.3087588351283
killed,11.28809439295209
state legislature,11.181669623930713
grew,11.181669623930713
consideration,11.181669623930713
funding,11.181669623930711
advocated,11.181669623930711
assigned,11.181669623930711
choosing,11.181669623930711
classroom,11.181669623930711
describe,11.18166962393071
nonprofit,11.18166962393071
state rep,11.18166962393071
record,11.07422477285924
stance,11.074224772859239
nothing,10.980568874325849
born,10.980568874325847
across,10.93698844971377
announced,10.924968226975343
battle,10.924968226975343
reports,10.924968226975341
tell,10.895705769008329
supporters,10.895705769008327
address,10.895705769008327
ruling,10.895705769008325
co,10.895705769008325
center,10.868022932472387
refused,10.85600270973396
audience,10.842956254117055
wade,10.842956254117055
committee,10.842956254117055
increase,10.842956254117054
defined,10.842956254117054
critical,10.842956254117054
critical race theory,10.842956254117054
kindergarten,10.842956254117054
hospitals,10.842956254117054
veto,10.842956254117054
leaving,10.842956254117054
stay,10.842956254117054
7,10.83705041644828
working,10.826740251766948
republican,10.774879452581532
r,10.751249681630599
13,10.751249681630599
keeping,10.703048220708101
recent years,10.68228416438922
race,10.682284164389218
party,10.680264218598635
version,10.634008253436367
24,10.634008253436367
energy,10.634008253436367
feels,10.634008253436367
assault,10.634008253436367
teens,10.634008253436367
away,10.634008253436367
40,10.634008253436367
half,10.611298701357255
behind,10.5744716140136
begin,10.574471614013596
illinois,10.539375041380625
low,10.539375041380623
folks,10.539375041380623
exclusion,10.539375041380623
company ’,10.394676542244387
c,10.394676542244385
came,10.394676542244385
arrested,10.394676542244385
impact,10.352162996917254
block,10.347425900995368
25,10.280558209541974
approved,10.276589233363758
create,10.27326939667606
boy,10.225657044611932
also said,10.225657044611932
believes,10.211592692300595
limit,10.211592692300595
advocate,10.211592692300593
pennsylvania,10.211592692300592
process,10.156910785535509
hold,10.135338362193304
plans,10.131349591248291
medicine,10.116502613852473
legal,10.116502613852472
comfortable,10.11650261385247
federal judge,10.11650261385247
reportedly,10.11650261385247
alone,10.11650261385247
pick,10.11650261385247
buy,10.11650261385247
details,10.11650261385247
excited,10.116502613852468
state sen,10.116502613852468
inspired,10.116502613852468
features,10.116502613852468
human rights,10.116502613852465
talk,10.107922432376292
ceo,10.107590941095316
trans rights,10.04811125680394
ensuring,10.04811125680394
teams,10.04811125680394
town,10.04811125680394
faced,10.04811125680394
person ’,10.04811125680394
period,10.04811125680394
conservative,10.048111256803939
color,10.048111256803939
stood,10.048111256803939
acceptance,10.048111256803939
constitution,10.048111256803939
save,10.048111256803939
interested,10.048111256803939
affirming medical care,10.048111256803939
opposition,10.048111256803939
supreme court,10.048111256803939
facing,10.048111256803939
written,10.048111256803939
religious,10.048111256803939
dallas,10.048111256803939
representatives,10.048111256803937
pressure,10.038625423853935
viewed,10.035545146597068
new york city,10.035545146597068
opposed,10.035545146597066
expect,10.025089335907785
transgender people,10.02301804695133
14,10.023018046951329
using,10.023018046951329
align,10.011274713747218
keep,10.006926404836483
went,9.980493621033395
add,9.966579629355689
means,9.966579629355689
second,9.966579629355689
particularly,9.966579629355687
purpose,9.966579629355687
new york,9.956123818666407
ready,9.956123818666404
nature,9.939546642743103
shot,9.939546642743101
organization,9.889280294131558
present,9.84813129973814
chair,9.811671619688862
approach,9.811671619688862
check,9.811671619688862
flags,9.811671619688862
parade,9.811671619688862
disney,9.811671619688862
type,9.811671619688862
transgender athletes,9.81167161968886
