nigeria,7.74796603052805
leak,7.075093134724065
ups,6.97572518906376
cooper,6.823529411764706
tired,6.675714337430391
moms,6.563345915312139
loneliness,6.516274677923045
kevin,6.461583372791657
moscow,6.430130473753881
weakness,6.363232136040411
surgical care,6.292436022157782
newsletter,6.218394105975325
florida ’,6.185081664839579
religion,6.185081664839579
computer,6.143655153340666
critique,6.127938018393351
discrimination laws,6.117647058823529
theaters,6.102078676088799
raise money,6.055373527884609
court ’,6.031286731222416
adam,6.0
anthony fauci,5.977512676539271
ai,5.918918309104164
discipline,5.882352941176471
desantis ’,5.882352941176471
negotiations,5.882352941176471
crow,5.855442823810199
blueprint,5.837416169598394
smith,5.785702867545905
protests,5.785702867545905
show ’,5.761870448695056
attorney general,5.746302065960326
jack,5.628836023515252
backlash,5.628655007136797
fix,5.600353675325222
pride month,5.584785292590492
called “,5.529411764705882
restaurants,5.526576331047997
park,5.518266175876695
broadway,5.51422876675291
france,5.513843381971153
shelter,5.484474993127807
mayor,5.482706616501693
coronation,5.47906539049392
wokeness,5.437624048186906
protocol,5.427750581751145
text,5.427750581751144
nuclear weapons,5.412757277145634
ukraine ’,5.411764705882352
aug,5.4089292722244675
movie,5.315382159632892
doctors,5.315382159632892
ballot,5.295705007306481
joe biden,5.294117647058824
tenderloin,5.294117647058823
recent years,5.2912822134009385
manhattan,5.282972058229636
american history,5.282972058229635
video,5.278549264324093
committed,5.278549264324093
media,5.278549264324093
union,5.196879258009627
instagram,5.182166718074633
.” “,5.182166718074633
tries,5.1808933821408365
recommend,5.177978060266728
glad,5.176470588235294
enemies,5.162271660522708
anger,5.160902205500564
scott wiener,5.153052718778606
invasion,5.145333822765835
services,5.145333822765835
influence,5.113375862063595
obama,5.089783086750561
pride,5.086853431753396
founders,5.077678285679304
commitment,5.0697982959563825
attitude,5.065808025230933
led states,5.0588235294117645
neely,5.054804991350873
app,5.047677940582577
accepted,5.043255146677034
first book,5.024045537934533
season,5.002068515656273
lucky,5.0012553797926
tony,4.995788643801749
permit,4.987704410661762
edited,4.975546085346074
expensive,4.975546085346074
smoke,4.973880548650812
dispute,4.972189552171462
second term,4.9455992644937785
anheuser,4.9411764705882355
company ’,4.9411764705882355
dissent,4.941176470588235
discrimination,4.941176470588235
ceo,4.9365828543981225
disney,4.925608087853507
pakistan,4.917758601131547
20,4.884421456832744
wildfires,4.883795611101475
threats,4.868853074098013
trust,4.853338215607713
philadelphia,4.8389741106132025
majority,4.8235294117647065
homelessness,4.8235294117647065
artists,4.823529411764706
college campuses,4.820874994485276
catch,4.807961029029976
friendship,4.807961029029976
color,4.807961029029976
expression,4.807961029029976
black,4.807961029029976
protecting,4.807961029029976
quote,4.807961029029976
guess,4.807961029029976
describes,4.807961029029976
front,4.8079610290299755
opposed,4.772492515815467
even though,4.771388733168475
would say,4.771388733168475
unlike,4.771197191914756
teenagers,4.766774398009214
britain ’,4.764917320060232
apartment,4.764857479498549
nomination,4.751206015274485
raising,4.750083928024806
communities,4.736895434524403
covid,4.710305146846719
immediately,4.705882352941177
understanding,4.705882352941177
putting,4.705882352941177
tools,4.705882352941177
harmful,4.705882352941176
safety,4.705882352941176
claim,4.705882352941176
actually think,4.692082346832558
constitution,4.690313970206447
careful,4.690313970206447
supervisors,4.6903139702064465
forced,4.6903139702064465
uncomfortable,4.673800708352703
watching,4.660081386761153
events,4.660081386761152
killing,4.633558956450955
seriously,4.633558956450955
title ix,4.618032067111916
tolerated,4.616265196459279
familiar,4.588235294117647
controversy,4.588235294117647
bay area,4.57708970528846
pushed,4.572666911382918
sexual orientation,4.5726669113829175
female,4.5726669113829175
artist,4.5726669113829175
recent months,4.5726669113829175
sisters,4.5726669113829175
democratic party,4.57007780286749
liberals,4.568956758247822
established,4.556153649529174
pro,4.553388375513092
adding,4.553388375513092
social media,4.553388375513091
nearly,4.547048663096885
woke,4.547048663096884
transgender minors,4.547048663096883
dylan mulvaney,4.546857121843166
hour,4.542434327937624
basically,4.542434327937623
never going,4.512283934982871
names,4.501601316877345
spending,4.475011029199661
bigger,4.475011029199661
future,4.47501102919966
listening,4.47501102919966
prevent,4.470588235294119
six,4.470588235294118
nothing,4.470588235294118
gotten,4.470588235294118
appreciate,4.470588235294118
founded,4.470588235294118
interesting,4.470588235294118
description,4.470588235294118
putin,4.455983875145237
2014,4.4550198525593885
posted,4.455019852559388
script,4.442929384611186
ends,4.440355651848822
strike,4.435741316689562
location,4.435741316689562
progressive,4.435741316689562
cover,4.435741316689562
times,4.435741316689562
bans,4.435741316689561
scared,4.429401604273355
throw,4.429210063019637
cases,4.429210063019636
good time,4.423527164855128
dies,4.421052257980679
sang,4.4145210043107515
