l,9.210285667680932
g,8.743336700648666
q,8.406205996448582
e,7.889310720616116
mr,7.027884547267865
writer,6.633749485386445
half,6.383640653991291
b,6.283309766335628
suit,6.191575836812789
tell us,6.191575836812788
never,6.122033924197691
agree,5.786167978707926
2016,5.588534997827577
line,5.406151369239788
editor,5.3886582722843634
received,5.388658272284363
morning,5.309750849952344
positions,5.069588553516835
familiar,5.069588553516835
1980s,5.069588553516835
either,5.0211256614326425
self,4.881477891372495
become,4.874769761108283
despite,4.847389920337605
behind,4.688105851466144
general,4.688105851466144
smoke,4.688105851466144
desantis ’,4.688105851466143
left,4.683996232227221
decades,4.678117304814854
2019,4.624815086550677
usually,4.624598241031813
struggling,4.604481971106494
served,4.564828700229714
one,4.525620594518035
first,4.511545307744568
life,4.306878981511436
time,4.259367204846006
health care,4.253113804112052
map,4.253113804112052
many people,4.2531138041120515
transgender minors,4.2531138041120515
careful,4.2531138041120515
states,4.24199475857507
two,4.234649457276008
stories,4.202665474093483
meaning,4.127483339071344
art,4.10417320586775
list,4.092948219306462
medicine,4.089295716462287
case,4.085343527581129
return,4.084606699355231
conflict,4.079264475292477
book,4.013605103698537
feeling,4.010355568004975
week,3.998047115290405
known,3.951406175278351
agreement,3.921600890964946
president biden,3.9121629557527315
described,3.895045416810951
service,3.8932675309769142
watching,3.843197438511352
raise,3.843197438511352
felt like,3.843197438511352
human rights campaign,3.843197438511352
p,3.843197438511352
definitely,3.843197438511352
important,3.807496655110314
oh,3.800033493358739
’,3.797246941947903
thinking,3.7851617068213774
couple,3.7760271236675207
state,3.768963669417175
however,3.7599336869994464
eye,3.6895026090352188
ideas,3.681031002903263
character,3.652064681780589
obviously,3.652064681780589
least,3.647708040252252
people,3.630326788424323
access,3.623486778908486
structure,3.6205370917938398
gay,3.6161296898996116
spoke,3.6161296898996116
age,3.602649099601371
brought,3.5942716532993817
show,3.588514067077067
go,3.587363873152788
father,3.5571684769488416
point,3.5301008601293034
result,3.526744106326338
right,3.522542739972916
well,3.5156574619546745
try,3.4987500440453374
u,3.4780964122268982
1970s,3.461458608591993
backlash,3.4614586085919927
interesting,3.4614586085919927
political,3.4614586085919927
made,3.455772001789719
decision,3.4409738200622035
work,3.4350805472120824
americans,3.420699423522235
country,3.4200361704237063
changed,3.401621509175281
country ’,3.3995762530423628
allow,3.3873930133864665
context,3.3866483695903673
debate,3.3863683006462724
director,3.367859655412641
actually,3.362094392747005
mind,3.3584477032415028
‘,3.342652792420393
year,3.3279449572328694
saying,3.315727597462903
went,3.310674456880348
must,3.3093012028178324
favor,3.3023149835286327
find,3.272110040307617
writing,3.26652721113142
fall,3.2662831469819786
always,3.2606647209832755
quickly,3.251310007397065
look like,3.251310007397065
interested,3.251310007397065
real,3.251310007397065
less,3.2494651858508217
seen,3.24460080504845
democrats,3.2354579067608116
feel,3.2220468461598024
place,3.2207746773228996
matters,3.214811254672961
issue,3.214652495879184
read,3.2139222330907287
said,3.199632447600919
control,3.1635982238506077
three,3.1635982238506077
image,3.160811042427798
full,3.1608110424277975
prison,3.15626068159021
13,3.1538654135618645
senate,3.153865413561864
—,3.1526468699257393
lack,3.1482054419376455
trans people,3.148205441937645
seem,3.1482054419376446
decided,3.132988361818468
law ’,3.123692425908342
artists,3.123692425908342
williams institute,3.1236924259083416
polls,3.1236924259083416
consumers,3.1236924259083416
wall,3.1236924259083416
poll,3.1236924259083416
desire,3.123692425908341
person,3.1233213278965386
end,3.1220985556544387
know,3.116846325862485
emerged,3.1115309444209496
waiting,3.1115309444209496
elected,3.1115309444209496
long time,3.111530944420949
companies,3.111530944420949
among,3.1059655337084298
goal,3.096620523613395
also,3.0838730860724706
wrote,3.08224777253159
republicans,3.0782364656236827
gender,3.059485027445143
tried,3.0553808453413236
pandemic,3.0553808453413236
reasons,3.0553808453413236
transition,3.0540355455635924
policies,3.0534991609992987
saw,3.0530646017137317
bunch,3.03873625190339
ways,3.0332667169936376
young people,3.031737613085795
way,3.0223135861378667
puberty blockers,3.0218215444266874
things,3.016410093778143
lot,3.0133952256601533
republican,3.002513997438435
make,2.98924351817872
still,2.9866563736873113
second,2.9719532365000547
matter,2.9707792327758336
close,2.9707183233840535
enough,2.9707183233840535
twitter,2.9644730700589577
mistake,2.957129268014852
third,2.957129268014852
trump,2.9571292680148518
months,2.9571292680148518
bill,2.9412222120736318
challenging,2.938835128179596
president,2.937965142437335
see,2.922636027368061
give,2.897596750566216
unable,2.8803986126246923
